"freq","word1","word2","word3","word4","word5"
"2","a","longer","period","of","time"
"2","a","look","at","how","big"
"3","a","look","at","some","of"
"2","a","look","at","the","new"
"2","a","loss","as","to","how"
"2","a","lot","about","a","person"
"2","a","lot","about","a","team"
"2","a","lot","about","that","person"
"3","a","lot","and","i","thought"
"2","a","lot","and","i","was"
"2","a","lot","better","now","than"
"3","a","lot","better","than","that"
"2","a","lot","bigger","than","me"
"2","a","lot","but","it","was"
"2","a","lot","faster","than","i"
"2","a","lot","going","on","and"
"3","a","lot","going","on","in"
"2","a","lot","has","happened","since"
"3","a","lot","i","need","to"
"2","a","lot","less","money","and"
"2","a","lot","more","about","the"
"2","a","lot","more","about","this"
"2","a","lot","more","fun","to"
"3","a","lot","more","than","i"
"2","a","lot","more","than","the"
"2","a","lot","of","alumni","out"
"2","a","lot","of","anger","in"
"2","a","lot","of","attention","and"
"3","a","lot","of","attention","to"
"3","a","lot","of","bad","things"
"2","a","lot","of","books","on"
"2","a","lot","of","children","there"
"2","a","lot","of","compliments","on"
"5","a","lot","of","credit","for"
"2","a","lot","of","different","options"
"2","a","lot","of","different","things"
"2","a","lot","of","emphasis","on"
"2","a","lot","of","energy","and"
"2","a","lot","of","explaining","to"
"6","a","lot","of","fun","and"
"2","a","lot","of","fun","but"
"5","a","lot","of","fun","i"
"2","a","lot","of","fun","playing"
"2","a","lot","of","fun","the"
"3","a","lot","of","fun","to"
"8","a","lot","of","fun","with"
"4","a","lot","of","good","things"
"3","a","lot","of","great","shows"
"4","a","lot","of","great","things"
"2","a","lot","of","growing","up"
"9","a","lot","of","hard","work"
"2","a","lot","of","information","and"
"2","a","lot","of","interest","in"
"2","a","lot","of","it","i"
"6","a","lot","of","it","is"
"2","a","lot","of","it","was"
"2","a","lot","of","kids","were"
"2","a","lot","of","man","coverage"
"3","a","lot","of","money","but"
"2","a","lot","of","money","for"
"2","a","lot","of","money","i"
"2","a","lot","of","money","is"
"3","a","lot","of","money","or"
"2","a","lot","of","money","the"
"4","a","lot","of","money","to"
"4","a","lot","of","my","friends"
"4","a","lot","of","my","time"
"2","a","lot","of","nice","stuff"
"2","a","lot","of","opportunities","to"
"2","a","lot","of","people","agree"
"15","a","lot","of","people","are"
"4","a","lot","of","people","but"
"2","a","lot","of","people","can't"
"3","a","lot","of","people","do"
"3","a","lot","of","people","don't"
"7","a","lot","of","people","have"
"2","a","lot","of","people","he"
"3","a","lot","of","people","i"
"11","a","lot","of","people","in"
"3","a","lot","of","people","on"
"4","a","lot","of","people","out"
"4","a","lot","of","people","say"
"3","a","lot","of","people","that"
"5","a","lot","of","people","think"
"3","a","lot","of","people","to"
"3","a","lot","of","people","were"
"10","a","lot","of","people","who"
"3","a","lot","of","pressure","on"
"3","a","lot","of","pride","in"
"2","a","lot","of","progress","in"
"2","a","lot","of","questions","a"
"3","a","lot","of","questions","about"
"2","a","lot","of","reasons","said"
"2","a","lot","of","research","and"
"4","a","lot","of","respect","for"
"2","a","lot","of","room","for"
"2","a","lot","of","sense","to"
"2","a","lot","of","stuff","up"
"5","a","lot","of","talk","about"
"3","a","lot","of","the","blame"
"2","a","lot","of","the","old"
"3","a","lot","of","the","people"
"2","a","lot","of","the","players"
"2","a","lot","of","the","same"
"2","a","lot","of","the","things"
"11","a","lot","of","the","time"
"2","a","lot","of","them","and"
"4","a","lot","of","them","are"
"2","a","lot","of","them","do"
"3","a","lot","of","things","about"
"2","a","lot","of","things","and"
"2","a","lot","of","things","for"
"5","a","lot","of","things","in"
"2","a","lot","of","things","on"
"13","a","lot","of","things","that"
"2","a","lot","of","things","to"
"2","a","lot","of","things","we"
"2","a","lot","of","things","while"
"2","a","lot","of","this","kind"
"3","a","lot","of","thought","i"
"2","a","lot","of","time","and"
"2","a","lot","of","time","at"
"3","a","lot","of","time","for"
"6","a","lot","of","time","in"
"2","a","lot","of","time","researching"
"2","a","lot","of","time","talking"
"7","a","lot","of","time","to"
"3","a","lot","of","time","together"
"6","a","lot","of","time","with"
"3","a","lot","of","times","people"
"2","a","lot","of","uncertainty","about"
"3","a","lot","of","ways","it"
"3","a","lot","of","what","we"
"3","a","lot","of","work","and"
"5","a","lot","of","work","but"
"2","a","lot","of","work","getting"
"2","a","lot","of","work","goes"
"2","a","lot","of","work","the"
"11","a","lot","of","work","to"
"2","a","lot","of","you","have"
"4","a","lot","on","my","mind"
"2","a","lot","to","catch","up"
"2","a","lot","to","do","but"
"5","a","lot","to","do","with"
"3","a","lot","to","say","about"
"3","a","lot","to","think","about"
"2","a","lot","when","i","was"
"3","a","love","hate","relationship","with"
"2","a","lovely","day","out","in"
"2","a","m","and","midnight","on"
"14","a","m","and","p","m"
"3","a","m","april","in","the"
"2","a","m","march","in","the"
"2","a","m","monday","friday","on"
"2","a","m","on","a","tuesday"
"2","a","m","p","m","free"
"2","a","m","p","m","monday"
"2","a","m","p","m","sunday"
"2","a","m","saturday","at","the"
"2","a","m","that","morning","and"
"2","a","m","the","next","day"
"4","a","m","to","noon","at"
"90","a","m","to","p","m"
"2","a","m","today","at","the"
"3","a","m","until","p","m"
"2","a","m","when","a","man"
"3","a","mad","mad","mad","mad"
"2","a","major","part","of","my"
"2","a","major","player","in","the"
"2","a","major","theme","of","the"
"2","a","majority","in","the","house"
"2","a","majority","of","the","population"
"2","a","man's","character","give","him"
"7","a","man","and","a","woman"
"2","a","man","and","woman","who"
"2","a","man","at","the","scene"
"2","a","man","i","was","pretty"
"3","a","man","in","my","life"
"2","a","man","is","clever","by"
"2","a","man","is","known","by"
"2","a","man","is","wise","by"
"2","a","man","not","hearing","and"
"2","a","man","of","few","words"
"2","a","man","of","success","but"
"2","a","man","of","the","theater"
"2","a","man","of","value","albert"
"2","a","man","on","the","moon"
"2","a","man","to","do","this"
"2","a","man","was","arrested","on"
"2","a","man","who","dares","to"
"2","a","man","who","had","just"
"3","a","man","who","has","been"
"2","a","man","who","knows","what"
"3","a","margin","of","error","of"
"2","a","master","s","degree","in"
"4","a","match","made","in","heaven"
"8","a","matter","of","time","before"
"2","a","matter","of","time","unk"
"3","a","matter","of","time","until"
"3","a","maximum","of","years","in"
"2","a","maximum","prison","sentence","of"
"2","a","may","game","against","the"
"12","a","means","for","sites","to"
"2","a","medium","bowl","whisk","together"
"2","a","medium","saucepan","over","medium"
"2","a","meeting","of","the","national"
"2","a","melody","sounds","like","a"
"2","a","member","in","good","standing"
"2","a","member","of","our","church"
"2","a","member","of","the","chicago"
"2","a","member","of","the","commission"
"2","a","member","of","the","committee"
"2","a","member","of","the","family"
"2","a","member","of","the","glen"
"2","a","member","of","the","grand"
"2","a","member","of","the","house"
"2","a","member","of","the","kansas"
"2","a","member","of","the","media"
"2","a","member","of","the","national"
"2","a","member","of","the","new"
"2","a","member","of","the","poets"
"2","a","member","of","the","u"
"7","a","member","of","the","unk"
"2","a","member","of","the","watch"
"2","a","memorandum","of","understanding","to"
"2","a","merry","christmas","and","a"
"2","a","merry","christmas","we","wish"
"2","a","message","to","the","liberals"
"6","a","mi","run","with","a"
"4","a","mi","run","with","nike"
"2","a","middle","of","the","road"
"2","a","mile","and","a","half"
"3","a","mile","and","a","quarter"
"2","a","million","but","please","make"
"2","a","million","economic","impact","on"
"2","a","million","expansion","of","the"
"2","a","million","renovation","of","the"
"3","a","mind","of","its","own"
"2","a","minute","and","a","half"
"2","a","minute","or","two","and"
"2","a","minute","or","two","before"
"2","a","minute","or","two","then"
"2","a","mistake","and","began","aligning"
"2","a","mobile","device","it","will"
"2","a","model","what's","your","agency"
"2","a","moment","in","the","spotlight"
"2","a","monkey's","dna","is","exactly"
"2","a","month","ago","and","i"
"4","a","month","and","a","half"
"2","a","month","away","from","the"
"2","a","month","or","more","to"
"2","a","month","or","so","ago"
"3","a","month","or","so","and"
"2","a","more","accurate","reflection","of"
"2","a","more","accurate","view","of"
"3","a","more","than","percent","increase"
"2","a","move","that","would","force"
"2","a","multnomah","county","grand","jury"
"2","a","musical","and","elizabeth","a"
"2","a","name","from","the","comments"
"2","a","native","of","unk","ohio"
"2","a","naturalized","u","s","citizen"
"2","a","need","for","more","rain"
"2","a","new","album","and","touring"
"2","a","new","book","coming","out"
"2","a","new","challenge","for","you"
"2","a","new","comment","will","be"
"2","a","new","dawn","it's","a"
"2","a","new","early","learning","council"
"2","a","new","era","of","city"
"2","a","new","high","for","the"
"2","a","new","home","for","the"
"2","a","new","honest","and","ultimately"
"2","a","new","job","i","hope"
"2","a","new","job","this","week"
"2","a","new","pair","of","shoes"
"4","a","new","server","ready","dynamic"
"2","a","new","song","and","now"
"2","a","new","song","for","you"
"2","a","new","stream","of","revenue"
"2","a","new","superintendent","to","replace"
"2","a","news","conference","at","the"
"4","a","news","release","from","the"
"2","a","nice","change","of","pace"
"2","a","nice","cup","of","coffee"
"2","a","nice","way","of","saying"
"2","a","night","on","the","town"
"2","a","nightmare","on","elm","street"
"2","a","no","brainer","for","me"
"2","a","noble","savage","in","south"
"2","a","non","stick","pan","for"
"2","a","nonprofit","group","that","provides"
"2","a","note","to","clients","the"
"2","a","number","of","people","who"
"3","a","number","of","reasons","but"
"2","a","number","of","reasons","to"
"2","a","nursing","home","placement","or"
"2","a","on","base","percentage","and"
"2","a","on","my","english","essay"
"2","a","once","in","a","lifetime"
"2","a","one","out","single","and"
"3","a","one","year","million","contract"
"2","a","pace","of","with","nike"
"3","a","pain","in","the","ass"
"2","a","pair","of","life","size"
"2","a","pair","of","unk","for"
"2","a","pair","of","unk","unk"
"2","a","parent","of","a","child"
"2","a","part","of","his","life"
"2","a","part","of","me","i"
"2","a","part","of","my","past"
"3","a","part","of","our","family"
"2","a","part","of","our","team"
"2","a","part","of","such","a"
"2","a","part","of","the","brain"
"2","a","part","of","the","conversation"
"4","a","part","of","the","family"
"2","a","part","of","the","solution"
"2","a","part","of","the","team"
"3","a","part","of","the","unk"
"2","a","part","of","the","work"
"2","a","part","of","what","we"
"2","a","part","of","who","we"
"2","a","part","of","your","life"
"12","a","participant","in","the","amazon"
"2","a","party","in","your","mouth"
"2","a","past","its","prime","mixed"
"2","a","path","to","citizenship","for"
"2","a","peanut","butter","and","jelly"
"2","a","percent","annual","rate","in"
"3","a","percent","chance","of","snow"
"3","a","percent","increase","in","sales"
"2","a","percent","increase","over","the"
"2","a","percent","premium","to","unk"
"2","a","percent","rate","of","return"
"2","a","perfect","choice","for","the"
"2","a","perfect","for","his","second"
"2","a","perfect","way","to","end"
"2","a","period","of","three","months"
"9","a","person","familiar","with","the"
"2","a","person","of","interest","in"
"2","a","person","to","anything","he"
"2","a","person","with","knowledge","of"
"2","a","phone","call","from","a"
"3","a","photo","of","it","and"
"2","a","pic","of","it","but"
"2","a","pic","when","it","is"
"2","a","pick","who","has","three"
"2","a","pickoff","throw","to","first"
"2","a","picture","is","worth","a"
"2","a","picture","of","the","future"
"2","a","picture","of","you","in"
"2","a","piece","of","cake","or"
"2","a","piece","of","my","mind"
"2","a","piece","of","paper","and"
"2","a","piece","of","paper","that"
"2","a","piece","of","paper","to"
"3","a","piping","bag","with","a"
"2","a","place","as","any","to"
"2","a","place","for","me","to"
"2","a","place","for","people","to"
"2","a","place","in","the","sun"
